date,total_energy_mwh,total_co2_g,gco2_per_kwh,year
2020-02-14,566345.25,172540333333.3333,304.6557437063934,2020
2020-02-15,515714.58333333326,144321333333.3333,279.84729925709877,2020
2020-02-16,494653.1666666666,124157833333.33331,250.9997745895356,2020
2020-02-17,533067.4166666666,136758166666.66666,256.5494764655315,2020
2020-02-18,561551.8333333334,159004166666.66666,283.1513624002058,2020
2020-02-19,562944.8333333333,159202333333.3333,282.80272578514945,2020
2020-02-20,562742.5833333333,156743083333.3333,278.53424989608186,2020
2020-02-21,561920.0,165844166666.66666,295.13839455201213,2020
2020-02-22,519615.2499999999,139754916666.66666,268.9584585261243,2020
2020-02-23,495521.5,115445833333.33333,232.97845468528274,2020
2020-02-24,553280.3333333333,149887416666.66666,270.90682179799154,2020
2020-02-25,559237.3333333333,154022083333.3333,275.4145228740094,2020
2020-02-26,565093.4999999999,155969083333.3333,276.0057996302087,2020
2020-02-27,573026.75,165639750000.0,289.0611127665506,2020
2020-02-28,564720.75,167599000000.0,296.7820821175776,2020
2020-02-29,504838.74999999994,132428333333.33333,262.3180834144236,2020
2020-03-01,515255.24999999994,129726166666.66666,251.77068388272934,2020
2020-03-02,567684.4166666666,144041666666.66666,253.73546012140255,2020
2020-03-03,569454.4999999999,151764000000.0,266.5076841082124,2020
2020-03-04,572981.5,152478166666.66666,266.113594708846,2020
2020-03-05,576713.3333333333,153186333333.3333,265.6195452391136,2020
2020-03-06,570118.5833333333,145036750000.0,254.39751349975,2020
2020-03-07,527401.8333333333,135856666666.66666,257.59612136350177,2020
2020-03-08,483492.5833333333,119473333333.33333,247.10479012863175,2020
2020-03-09,572458.3333333334,164869000000.0,288.00174685202705,2020
2020-03-10,584984.3333333333,175108500000.0,299.3387857110704,2020
2020-03-11,568328.7499999999,171426750000.0,301.6330776861104,2020
2020-03-12,580071.4166666666,174424083333.3333,300.69415303316816,2020
2020-03-13,578052.5833333333,155492500000.0,268.9936944894431,2020
2020-03-14,537791.5,147212166666.66666,273.73464747335476,2020
2020-03-15,510111.1666666667,132050750000.0,258.8666130617934,2020
2020-03-16,576428.75,174305916666.66666,302.3893528327077,2020
2020-03-17,560943.3333333333,155092750000.0,276.4855927217842,2020
2020-03-18,572771.75,156938416666.6667,273.9981793212858,2020
2020-03-19,568115.4166666666,158412916666.66666,278.83932035523884,2020
2020-03-20,538867.5833333333,157804500000.0,292.84467071455873,2020
2020-03-21,500814.49999999994,140642166666.66666,280.82686636801986,2020
2020-03-22,489278.75,130260250000.0,266.2291178597068,2020
2020-03-23,527034.5,126875000000.0,240.73376600583074,2020
2020-03-24,538925.6666666667,133142583333.33333,247.05185068812824,2020
2020-03-25,531904.3333333333,130702333333.33333,245.7252651322638,2020
2020-03-26,528500.0,120630916666.66666,228.25149795017342,2020
2020-03-27,525530.5,108546000000.0,206.54557632715893,2020
2020-03-28,498450.99999999994,120385083333.33333,241.5183906408721,2020
2020-03-29,471285.5,104516833333.33334,221.7696774743406,2020
2020-03-30,512396.49999999994,114766000000.0,223.97889134683788,2020
2020-03-31,515269.5,117478916666.66666,227.99509124189703,2020
2020-04-01,504837.99999999994,108689583333.33334,215.2959629293622,2020
2020-04-02,511026.25,101854500000.0,199.31363604120142,2020
2020-04-03,497498.1666666666,100103083333.33333,201.2129692940242,2020
2020-04-04,490446.25,99795833333.33333,203.4796541585002,2020
2020-04-05,491329.5,126611749999.99998,257.69213938914714,2020
2020-04-06,532256.5833333333,142165583333.3333,267.09971804012446,2020
2020-04-07,528281.3333333333,146108416666.66666,276.5731201304356,2020
2020-04-08,518436.49999999994,148888750000.0,287.18801627586026,2020
2020-04-09,536320.2499999999,157530666666.66666,293.72500230350556,2020
2020-04-10,509514.9166666666,139927750000.0,274.6293492552312,2020
2020-04-11,468271.24999999994,95547250000.0,204.04252876938315,2020
2020-04-12,469341.3333333333,88612000000.0,188.80075907797027,2020
2020-04-13,501956.9166666666,93930333333.33333,187.12827777549967,2020
2020-04-14,489584.24999999994,113647083333.33333,232.1297781399899,2020
2020-04-15,499606.58333333326,107130750000.0,214.43022084543526,2020
2020-04-16,498166.6666666666,103486916666.66666,207.73553027768483,2020
2020-04-17,501833.1666666666,108950166666.66666,217.10435639467167,2020
2020-04-18,481201.99999999994,95145166666.66666,197.72396346371517,2020
2020-04-19,459609.9166666666,89745500000.0,195.26449875338128,2020
2020-04-20,500980.3333333333,97975500000.0,195.56755720949792,2020
2020-04-21,498658.3333333333,87281166666.66666,175.0320025401494,2020
2020-04-22,523725.4166666666,104857333333.33333,200.21432986910284,2020
2020-04-23,547070.0,101311666666.66666,185.18958573247784,2020
2020-04-24,582668.1666666666,124109666666.66666,213.00231206498609,2020
2020-04-25,561501.5,122060750000.0,217.38276745476193,2020
2020-04-26,528802.75,100072750000.0,189.24400449884195,2020
2020-04-27,560658.0833333333,103625083333.33334,184.82759174226365,2020
2020-04-28,594617.0,137120833333.33334,230.60362104234045,2020
2020-04-29,588411.0833333333,135078333333.33331,229.5645632099894,2020
2020-04-30,573545.3333333333,108053833333.33333,188.39632554474045,2020
2020-05-01,554194.5,106500916666.66666,192.1724532933233,2020
2020-05-02,527980.8333333333,90408833333.33333,171.23506692951293,2020
2020-05-03,495077.5833333333,90878749999.99998,183.56466351822633,2020
2020-05-04,555960.1666666666,109821500000.0,197.5348353793932,2020
2020-05-05,589592.25,124422000000.0,211.030589360698,2020
2020-05-06,612520.4999999999,132414416666.66666,216.179567323325,2020
2020-05-07,633908.9166666666,154661666666.66666,243.98089788661804,2020
2020-05-08,632157.2499999999,153222750000.0,242.38075257382562,2020
2020-05-09,576008.75,130983416666.66667,227.39831064487592,2020
2020-05-10,527743.0833333333,108665583333.33334,205.90621983518815,2020
2020-05-11,559273.1666666666,117085083333.33333,209.3522276979139,2020
2020-05-12,549894.5833333333,116203833333.33333,211.32020000803186,2020
2020-05-13,549168.4166666666,110082000000.0,200.45216851357532,2020
2020-05-14,549524.0833333333,112208583333.33333,204.19229427160383,2020
2020-05-15,551730.25,110912500000.0,201.0266792513189,2020
2020-05-16,534874.9166666666,120000666666.66666,224.35276534280055,2020
2020-05-17,517175.9166666666,105620083333.33333,204.22467467952154,2020
2020-05-18,541377.0,117163166666.66666,216.41696390254234,2020
2020-05-19,524568.5833333333,105227833333.33333,200.59880952967225,2020
2020-05-20,537432.75,108460666666.66666,201.81253685538638,2020
2020-05-21,563147.8333333333,124411416666.66666,220.9214158390026,2020
2020-05-22,550589.5833333333,113163916666.66666,205.5322514123118,2020
2020-05-23,511970.1666666666,99286583333.33333,193.93040805437556,2020
2020-05-24,514766.5833333333,106332083333.33333,206.56368687490883,2020
2020-05-25,594014.0833333333,143924666666.66666,242.2916740610387,2020
2020-05-26,695185.4166666666,180829583333.3333,260.11705510220594,2020
2020-05-27,718479.9166666666,188794083333.3333,262.7687691108044,2020
2020-05-28,689009.25,182619916666.66666,265.04711898521924,2020
2020-05-29,623774.0,161004916666.66666,258.1141834489201,2020
2020-05-30,558298.1666666666,127040583333.33331,227.54970536950236,2020
2020-05-31,532003.75,119085750000.0,223.84381689038847,2020
2020-06-01,608048.75,154222500000.0,253.6350909363764,2020
2020-06-02,660438.3333333333,185567083333.3333,280.9756399159144,2020
2020-06-03,730441.0833333333,197410500000.0,270.26204372175584,2020
2020-06-04,705518.9166666666,179505333333.3333,254.43022021497887,2020
2020-06-05,605829.8333333333,132306333333.33333,218.38860692180066,2020
2020-06-06,532089.8333333333,105931833333.33333,199.08636981411976,2020
2020-06-07,496160.3333333333,105298833333.33333,212.22743185838448,2020
2020-06-08,576001.0,136438166666.66666,236.87140589454992,2020
2020-06-09,654900.25,163272750000.0,249.3093413844322,2020
2020-06-10,712288.1666666666,183940750000.0,258.2392332316813,2020
2020-06-11,713589.9166666666,180732333333.3333,253.27198312663003,2020
2020-06-12,625787.25,137140333333.33333,219.14849389042894,2020
2020-06-13,554028.9166666666,107472666666.66666,193.9838579424329,2020
2020-06-14,547933.6666666666,118485249999.99998,216.2401349068409,2020
2020-06-15,622889.6666666666,132987333333.33334,213.50062531138477,2020
2020-06-16,607398.1666666666,127100416666.66666,209.25386944148937,2020
2020-06-17,617936.4166666666,133129500000.0,215.44206881047768,2020
2020-06-18,637612.7499999999,149307833333.3333,234.16695060337696,2020
2020-06-19,641760.9166666665,148745500000.0,231.777124684673,2020
2020-06-20,603804.0,129846250000.0,215.0470185689396,2020
2020-06-21,595322.5833333333,131918583333.33333,221.59176726455448,2020
2020-06-22,680174.8333333334,169813500000.0,249.66154535267768,2020
2020-06-23,700360.5833333333,175493750000.0,250.57628052787572,2020
2020-06-24,704000.0833333333,177577083333.3333,252.24014533142218,2020
2020-06-25,701410.75,171751250000.0,244.86543726340093,2020
2020-06-26,703436.4166666666,175750000000.0,249.84489832473608,2020
2020-06-27,665631.3333333333,143944666666.66666,216.2528406615474,2020
2020-06-28,569027.2499999999,113683416666.66666,199.78554044057938,2020
2020-06-29,613966.8333333333,132296083333.33333,215.47757329996927,2020
2020-06-30,649821.5833333333,153795083333.3333,236.67278415780535,2020
2020-07-01,640568.3333333333,152916000000.0,238.71926232174036,2020
2020-07-02,637139.4166666666,153873000000.0,241.50601261654796,2020
2020-07-03,622974.9166666666,149188416666.66666,239.47740539045245,2020
2020-07-04,625594.0,144024750000.0,230.22079815343497,2020
2020-07-05,641667.4166666666,146411833333.3333,228.17401901738035,2020
2020-07-06,695399.4166666666,160304083333.3333,230.5208769109072,2020
2020-07-07,691401.3333333333,165558833333.3333,239.45402670132734,2020
2020-07-08,694962.0833333333,163690750000.0,235.53910914804106,2020
2020-07-09,712266.0833333333,177717666666.66666,249.51021931995686,2020
2020-07-10,747679.1666666666,203192166666.66666,271.7638470154868,2020
2020-07-11,758767.9166666666,210760583333.3333,277.76686217733464,2020
2020-07-12,745745.8333333333,203958583333.3333,273.4961084820007,2020
2020-07-13,767569.0833333333,204649583333.3333,266.620409520142,2020
2020-07-14,719379.6666666666,181863750000.0,252.80635306622978,2020
2020-07-15,706863.0833333334,174763250000.0,247.2377665783225,2020
2020-07-16,698754.6666666666,169002000000.0,241.8617120744334,2020
2020-07-17,702010.4166666666,178137833333.3333,253.7538320003561,2020
2020-07-18,677648.9166666666,175161000000.0,258.483405922954,2020
2020-07-19,645941.3333333334,153275416666.66666,237.28999640834252,2020
2020-07-20,695486.25,161998166666.66666,232.9279215321175,2020
2020-07-21,697343.8333333333,181116250000.0,259.7230252030144,2020
2020-07-22,669326.5833333333,172687333333.3333,258.0016058428876,2020
2020-07-23,655813.9166666666,165585083333.3333,252.4879072023352,2020
2020-07-24,660355.2499999999,170953250000.0,258.88073124276673,2020
2020-07-25,635580.3333333333,165746333333.3333,260.77951856072747,2020
2020-07-26,634227.0833333334,169236750000.0,266.8393615588528,2020
2020-07-27,696258.8333333333,184296000000.0,264.69466694976705,2020
2020-07-28,700758.8333333333,185482250000.0,264.6877087766524,2020
2020-07-29,708113.6666666665,192979083333.3333,272.52557381324374,2020
2020-07-30,736452.6666666666,206539833333.3333,280.45228523399106,2020
2020-07-31,758040.0833333333,211550416666.66666,279.07550183417084,2020
2020-08-01,701004.9166666666,183463250000.0,261.71464085071204,2020
2020-08-02,664936.6666666666,161292833333.3333,242.56871581754652,2020
2020-08-03,729042.4999999999,177716000000.0,243.76630992020358,2020
2020-08-04,706763.9166666666,161832333333.3333,228.97650759618338,2020
2020-08-05,670997.25,139599250000.0,208.0474249335597,2020
2020-08-06,656330.1666666666,146015916666.66666,222.4732673926055,2020
2020-08-07,672385.8333333333,162243666666.6667,241.295486346505,2020
2020-08-08,656919.25,160846166666.6667,244.8492210673788,2020
2020-08-09,653598.3333333333,162517500000.0,248.65041985521182,2020
2020-08-10,714164.4999999999,178859333333.3333,250.445567279434,2020
2020-08-11,703213.1666666666,173842583333.3333,247.21178665833662,2020
2020-08-12,735231.5833333333,199943750000.0,271.9466281542358,2020
2020-08-13,788566.3333333333,239528999999.99997,303.7525061303234,2020
2020-08-14,857413.6666666666,275768083333.3333,321.62781403453255,2020
2020-08-15,854222.75,280660250000.0,328.5562811339314,2020
2020-08-16,827075.7499999999,261916333333.3333,316.67756349201795,2020
2020-08-17,876592.25,286430166666.6666,326.7541626870037,2020
2020-08-18,906939.3333333333,302404666666.6666,333.4342833662523,2020
2020-08-19,897390.4166666666,279146250000.0,311.0644428730156,2020
2020-08-20,842930.8333333333,249726749999.99997,296.26007274222775,2020
2020-08-21,832734.1666666666,263326249999.99997,316.2188613613188,2020
2020-08-22,805090.8333333333,248071333333.3333,308.12837888892454,2020
2020-08-23,775700.0833333333,235231916666.66666,303.2511169211554,2020
2020-08-24,837003.75,261371499999.99997,312.2704050011723,2020
2020-08-25,810980.5833333333,241514833333.3333,297.8059380172172,2020
2020-08-26,792237.4166666666,231452083333.3333,292.14990161303706,2020
2020-08-27,774455.3333333333,222834333333.3333,287.7303877219517,2020
2020-08-28,749743.5833333333,218472833333.3333,291.39673641755076,2020
2020-08-29,672241.3333333333,185929916666.66666,276.5820955172845,2020
2020-08-30,633409.0,173194333333.3333,273.4320689054518,2020
2020-08-31,692007.0833333333,195278666666.66666,282.1917164865244,2020
2020-09-01,688200.4999999999,185357833333.3333,269.3369640581972,2020
2020-09-02,688227.0833333333,183267583333.3333,266.2894090794887,2020
2020-09-03,715689.5,186938500000.0,261.200562534451,2020
2020-09-04,755021.4999999999,218727583333.3333,289.6971587343319,2020
2020-09-05,814386.1666666666,270944083333.3333,332.69730555753955,2020
2020-09-06,862222.8333333333,286997666666.6666,332.8578826393873,2020
2020-09-07,811563.25,255110583333.3333,314.3446716362937,2020
2020-09-08,748393.75,237306083333.3333,317.08720621107983,2020
2020-09-09,702230.75,225037416666.66666,320.4607839612074,2020
2020-09-10,652601.9166666666,207395750000.0,317.79825449996764,2020
2020-09-11,649228.1666666666,205364083333.3333,316.3203537328556,2020
2020-09-12,620821.6666666666,186927583333.3333,301.09706759590114,2020
2020-09-13,601067.3333333333,177162083333.3333,294.7458188267316,2020
2020-09-14,672945.0833333333,203603166666.66666,302.5553967318532,2020
2020-09-15,683259.25,207110916666.66666,303.1220092031929,2020
2020-09-16,702616.2499999999,207753666666.66666,295.6858266040199,2020
2020-09-17,703194.3333333333,215981916666.66666,307.1439948084527,2020
2020-09-18,715367.9166666666,213668833333.3333,298.68383576516277,2020
2020-09-19,660793.1666666666,185671500000.0,280.9827785244955,2020
2020-09-20,628468.6666666666,181282333333.3333,288.4508694679024,2020
2020-09-21,675253.25,197677833333.3333,292.7462153397015,2020
2020-09-22,678047.3333333333,185203833333.3333,273.14292709161896,2020
2020-09-23,678898.75,186780333333.3333,275.1225176557378,2020
2020-09-24,689056.5,183286416666.6667,265.996208825643,2020
2020-09-25,665424.9166666666,169788166666.66666,255.1575127622087,2020
2020-09-26,631892.6666666666,168066250000.0,265.97278124238403,2020
2020-09-27,642361.0833333333,185959750000.0,289.49410981596156,2020
2020-09-28,733002.4166666666,231255750000.0,315.49111536580887,2020
2020-09-29,740490.5833333333,242950499999.99997,328.0939764370175,2020
2020-09-30,767051.8333333334,251657333333.3333,328.0838691692065,2020
2020-10-01,776032.3333333333,255995333333.3333,329.87714858959913,2020
2020-10-02,753405.5,242580249999.99997,321.9783370309879,2020
2020-10-03,682789.4166666667,215528083333.3333,315.6582074536646,2020
2020-10-04,640978.5,206137250000.0,321.5977602992924,2020
2020-10-05,679868.0,227673166666.66663,334.8784862159517,2020
2020-10-06,661982.1666666666,224297416666.66666,338.8269774638944,2020
2020-10-07,641413.25,189423250000.0,295.32169782897375,2020
2020-10-08,620198.4166666666,170048000000.0,274.1832217404618,2020
2020-10-09,597717.5,159411000000.0,266.6995696127351,2020
2020-10-10,565278.8333333333,151759583333.3333,268.4685404518655,2020
2020-10-11,543931.5,148364250000.0,272.7627467796956,2020
2020-10-12,637134.25,203406000000.0,319.25139795890743,2020
2020-10-13,678702.1666666666,218589416666.66666,322.06971983047055,2020
2020-10-14,683231.0833333334,222535583333.3333,325.7105666908938,2020
2020-10-15,695527.0,239727833333.3333,344.6707796150736,2020
2020-10-16,700587.75,247713250000.0,353.57919118625756,2020
2020-10-17,634725.7499999999,216244249999.99997,340.6892661909494,2020
2020-10-18,592181.8333333333,181987916666.66666,307.31762850993687,2020
2020-10-19,634675.0833333333,205008333333.3333,323.0130482775898,2020
2020-10-20,625292.8333333333,208662166666.66666,333.70311563355517,2020
2020-10-21,618890.1666666666,205919583333.3333,332.7239539810645,2020
2020-10-22,600141.4999999999,180023416666.66666,299.9682852571713,2020
2020-10-23,585977.25,187353416666.66666,319.72814075404233,2020
2020-10-24,545468.0,170558333333.3333,312.6825649411759,2020
2020-10-25,525265.8333333333,149772916666.66666,285.13736695228926,2020
2020-10-26,535697.9166666666,169815666666.66666,316.9989305228771,2020
2020-10-27,543864.5833333333,184701916666.66666,339.61012047269736,2020
2020-10-28,555067.0833333333,183901500000.0,331.3140078413946,2020
2020-10-29,569382.4166666666,183971166666.66666,323.1065120410433,2020
2020-10-30,570563.1666666666,179243083333.3333,314.1511646826133,2020
2020-10-31,531799.0833333333,166946500000.0,313.9277694003798,2020
2020-11-01,501416.24999999994,161754083333.3333,322.5944179777447,2020
2020-11-02,574890.7499999999,190336416666.66666,331.0827607970152,2020
2020-11-03,579456.8333333333,184464833333.3333,318.3409405532365,2020
2020-11-04,587450.4999999999,192374916666.66666,327.47425811479724,2020
2020-11-05,592952.75,206409249999.99997,348.10404370331355,2020
2020-11-06,575887.9166666666,174229166666.66666,302.54006313439174,2020
2020-11-07,521546.08333333326,147304666666.66666,282.43844863181636,2020
2020-11-08,514544.4166666666,139834666666.66666,271.764034624157,2020
2020-11-09,570714.6666666666,167724000000.0,293.8841592763226,2020
2020-11-10,581908.0,178762583333.3333,307.20076598591754,2020
2020-11-11,569146.0833333333,172904000000.0,303.7954666881804,2020
2020-11-12,571013.25,171642416666.66666,300.5927037011254,2020
2020-11-13,575386.25,159783416666.66666,277.69766251221097,2020
2020-11-14,528728.25,143099499999.99997,270.64848530412354,2020
2020-11-15,508788.9166666666,150643500000.0,296.0825109692674,2020
2020-11-16,557966.3333333333,171711666666.66666,307.7455688784091,2020
2020-11-17,572078.5,176295583333.3333,308.1667696536984,2020
2020-11-18,574109.1666666666,161820916666.66666,281.86436667823045,2020
2020-11-19,571932.1666666666,160702166666.66666,280.98116530719113,2020
2020-11-20,573207.7499999999,184198083333.3333,321.3461146213277,2020
2020-11-21,530686.2499999999,162681833333.3333,306.54993102484445,2020
2020-11-22,522077.74999999994,149697666666.66666,286.7344311583221,2020
2020-11-23,574234.3333333333,152149333333.3333,264.9603559058062,2020
2020-11-24,583553.3333333333,174725833333.3333,299.41707698810734,2020
2020-11-25,580008.0833333333,158524750000.0,273.3147253551208,2020
2020-11-26,529113.4166666666,134580000000.0,254.35000466976126,2020
2020-11-27,536835.25,149975333333.3333,279.3693844309466,2020
2020-11-28,532332.75,150132666666.66666,282.02786070679787,2020
2020-11-29,534281.1666666666,148048000000.0,277.09754570549154,2020
2020-11-30,589956.2499999999,172820416666.66666,292.93768252589354,2020
2020-12-01,602977.3333333333,176768166666.66666,293.1588915448453,2020
2020-12-02,598434.75,180607083333.3333,301.7991240203436,2020
2020-12-03,588988.4166666666,185278166666.66666,314.57013656607,2020
2020-12-04,589040.75,188309916666.66666,319.6891160189964,2020
2020-12-05,562546.4999999999,176083416666.66666,313.011309583593,2020
2020-12-06,537389.6666666666,169302166666.66666,315.0454449874672,2020
2020-12-07,596802.9166666666,184990083333.3333,309.9684639052395,2020
2020-12-08,593994.4166666666,194271250000.0,327.0590506392246,2020
2020-12-09,592915.6666666666,195313666666.6667,329.4122210747229,2020
2020-12-10,595251.1666666666,176009500000.0,295.6894666593122,2020
2020-12-11,610756.3333333333,186419666666.66666,305.2275621101487,2020
2020-12-12,577265.1666666667,175886333333.3333,304.68897742256513,2020
2020-12-13,555689.6666666666,181480083333.3333,326.5853123056094,2020
2020-12-14,597084.0,174393333333.3333,292.07504025117623,2020
2020-12-15,607714.8333333333,195948166666.66666,322.43439837050767,2020
2020-12-16,602708.4166666666,199517250000.0,331.0344512914689,2020
2020-12-17,601437.1666666666,181103083333.3333,301.11721285376717,2020
2020-12-18,598767.0833333333,183449500000.0,306.3787324091658,2020
2020-12-19,562508.9166666666,176203166666.66666,313.2451085590199,2020
2020-12-20,554249.8333333333,172951000000.0,312.04519983316794,2020
2020-12-21,589524.5833333333,188017250000.0,318.9302962344658,2020
2020-12-22,595988.6666666666,173904500000.0,291.79162243577343,2020
2020-12-23,608235.5,187069666666.66666,307.56124341092664,2020
2020-12-24,579632.0833333333,197143250000.0,340.1179052516791,2020
2020-12-25,527210.3333333333,156326750000.0,296.5168550692292,2020
2020-12-26,524107.1666666667,140315750000.0,267.7233949926907,2020
2020-12-27,533527.4166666666,167651166666.66666,314.2315866616664,2020
2020-12-28,588064.0,186726416666.66666,317.5273723041483,2020
2020-12-29,578901.8333333333,170757083333.3333,294.9672526516442,2020
2020-12-30,574746.75,170608583333.3333,296.8413189519268,2020
2020-12-31,551701.6666666666,156723083333.3333,284.07215856395817,2020
2021-01-01,514269.91666666657,150378666666.66666,292.4119451539635,2021
2021-01-02,535023.0,160644333333.3333,300.2568736920344,2021
2021-01-03,521298.8333333333,155515750000.0,298.32361029006717,2021
2021-01-04,572911.25,168044083333.3333,293.31608226114133,2021
2021-01-05,583251.5,175955750000.0,301.68075007093853,2021
2021-01-06,592787.0833333333,189439166666.66666,319.5737086601499,2021
2021-01-07,585224.8333333333,194394500000.0,332.17062730021996,2021
2021-01-08,577439.4999999999,180100666666.66666,311.89530100844627,2021
2021-01-09,543039.9166666666,165347750000.0,304.4854437496077,2021
2021-01-10,524482.0833333333,168884166666.66666,322.0017842999086,2021
2021-01-11,573349.5,184446916666.66666,321.70066716142014,2021
2021-01-12,591243.8333333334,198897333333.3333,336.4049181062635,2021
2021-01-13,573275.3333333333,179006333333.3333,312.2519371145686,2021
2021-01-14,573299.3333333333,172381750000.0,300.6836742644041,2021
2021-01-15,567544.3333333333,167213083333.3333,294.62558872052875,2021
2021-01-16,525217.0,150511083333.3333,286.56932912174074,2021
2021-01-17,509313.58333333326,146864250000.0,288.35722196688585,2021
2021-01-18,551191.8333333333,147860833333.3333,268.2565749190164,2021
2021-01-19,560614.75,147839250000.0,263.70916926463315,2021
2021-01-20,565763.9166666666,169850416666.66666,300.2142972768235,2021
2021-01-21,565933.4166666666,164928166666.66666,291.4268035948281,2021
2021-01-22,582670.8333333333,170642166666.66666,292.86203616964985,2021
2021-01-23,559821.5833333333,168244166666.66666,300.53176168180966,2021
2021-01-24,546448.75,146927583333.3333,268.8771514864538,2021
2021-01-25,607111.3333333333,168994833333.3333,278.3588842024582,2021
2021-01-26,612299.5,166423583333.3333,271.80094599674396,2021
2021-01-27,600850.25,185920000000.0,309.42818114829777,2021
2021-01-28,591281.25,185315166666.66663,313.41289220090545,2021
2021-01-29,590982.0,177333583333.3333,300.0659636559714,2021
2021-01-30,532603.5,158430583333.3333,297.4644051969867,2021
2021-01-31,510089.1666666667,156513166666.66666,306.83491611760684,2021
2021-02-01,556085.1666666666,176170833333.3333,316.80548932702453,2021
2021-02-02,552787.8333333334,160752666666.6667,290.80355422680253,2021
2021-02-03,570892.3333333333,144476833333.3333,253.07194526463542,2021
2021-02-04,571339.6666666666,162938583333.3333,285.186891160483,2021
2021-02-05,553445.3333333333,160310000000.0,289.658237850652,2021
2021-02-06,513780.49999999994,156589166666.66663,304.7783375715245,2021
2021-02-07,497311.9166666666,146575083333.3333,294.7347095878626,2021
2021-02-08,556789.3333333333,159084083333.3333,285.7168300637943,2021
2021-02-09,575956.5833333333,167679333333.3333,291.1318981074818,2021
2021-02-10,550285.75,143043416666.66666,259.9438867291524,2021
2021-02-11,570140.2499999999,163377833333.3333,286.5572696074928,2021
2021-02-12,541015.9166666666,134784250000.0,249.13176460766482,2021
2021-02-13,516313.1666666666,122558083333.33334,237.3716016668179,2021
2021-02-14,503533.83333333326,125006750000.0,248.25888892603382,2021
2021-02-15,551842.8333333334,152117000000.0,275.65275982865893,2021
2021-02-16,558634.1666666666,135489249999.99998,242.5366332468625,2021
2021-02-17,563956.75,145928583333.3333,258.75846566839266,2021
2021-02-18,559525.5833333333,155877416666.6667,278.58854234696156,2021
2021-02-19,561374.4999999999,143755666666.66666,256.0780132810925,2021
2021-02-20,527929.0833333333,127008666666.66666,240.57902979077525,2021
2021-02-21,505693.91666666657,135107833333.33333,267.1731434380514,2021
2021-02-22,547778.5,153294916666.66666,279.848363283091,2021
2021-02-23,548379.5,151787833333.3333,276.79341283423855,2021
2021-02-24,551679.0833333333,132355416666.66666,239.91378441784317,2021
2021-02-25,550456.4166666666,148368666666.66666,269.537536804685,2021
2021-02-26,552157.1666666666,140743083333.33334,254.8967790873553,2021
2021-02-27,519443.33333333326,121831916666.66667,234.54322896947377,2021
2021-02-28,497203.1666666666,131569083333.33333,264.61835353019677,2021
2021-03-01,542301.6666666666,154113333333.3333,284.18377225467987,2021
2021-03-02,560545.4166666666,161565083333.33334,288.22835497272376,2021
2021-03-03,593380.6666666666,179803666666.6667,303.01571447671034,2021
2021-03-04,567677.4166666666,155777666666.66666,274.4123019396726,2021
2021-03-05,557034.75,156981333333.3333,281.81605067427716,2021
2021-03-06,509513.6666666666,127803000000.0,250.83331098086347,2021
2021-03-07,505957.25,146751166666.66666,290.0465734341521,2021
2021-03-08,574649.3333333333,138896250000.0,241.7061013441241,2021
2021-03-09,589665.3333333333,148997833333.3333,252.68202980673783,2021
2021-03-10,601341.0,175364000000.0,291.62155914863615,2021
2021-03-11,577535.0,174793583333.3333,302.6545288741519,2021
2021-03-12,566773.4166666666,161453916666.66666,284.865012929182,2021
2021-03-13,526719.75,112884166666.66666,214.31542422069165,2021
2021-03-14,501011.6666666666,119509666666.66666,238.53669408896,2021
2021-03-15,587416.75,153628916666.66666,261.5330881638405,2021
2021-03-16,572942.8333333334,145777166666.6667,254.4357974050349,2021
2021-03-17,580292.1666666666,173500750000.0,298.988612919986,2021
2021-03-18,567278.0833333333,165893666666.66666,292.437997413673,2021
2021-03-19,553108.0833333333,154456000000.0,279.2510264344055,2021
2021-03-20,513993.25,117466833333.33333,228.5376964256502,2021
2021-03-21,484598.9166666666,110017916666.66666,227.02881265899103,2021
2021-03-22,540206.5833333333,126742416666.66666,234.618422982936,2021
2021-03-23,547187.0833333333,124658750000.0,227.817420763313,2021
2021-03-24,544988.0,138300583333.3333,253.76812578136273,2021
2021-03-25,560713.3333333333,144607416666.6667,257.89901553972925,2021
2021-03-26,537044.4166666666,135571250000.0,252.4395483737922,2021
2021-03-27,498535.9166666666,131394000000.0,263.5597468654465,2021
2021-03-28,490948.3333333333,129296166666.66666,263.3600277014893,2021
2021-03-29,554360.9166666666,123558166666.66666,222.8839785633036,2021
2021-03-30,558608.5833333333,129186499999.99998,231.26479587749503,2021
2021-03-31,563499.6666666666,144261583333.33334,256.0100597515882,2021
2021-04-01,572826.5833333333,156566500000.0,273.32268535605385,2021
2021-04-02,551139.3333333333,128861249999.99998,233.80884325681708,2021
2021-04-03,514245.16666666657,117007500000.0,227.53252258731328,2021
2021-04-04,483031.9166666666,111017833333.33334,229.83539907559597,2021
2021-04-05,551776.75,116206333333.33333,210.60389611076096,2021
2021-04-06,560985.7499999999,123653749999.99998,220.42226562795938,2021
2021-04-07,565533.4166666666,123481166666.66666,218.34459826349783,2021
2021-04-08,562082.1666666666,118799000000.0,211.35522001083473,2021
2021-04-09,557440.4166666666,113426999999.99998,203.47824917012804,2021
2021-04-10,515263.74999999994,101221250000.0,196.44550970255526,2021
2021-04-11,494508.6666666666,101803833333.33331,205.8686534647859,2021
2021-04-12,557351.75,115181749999.99998,206.6589904849137,2021
